 Packet Length Std, Bwd Packet Length Mean,Bwd Packet Length Max, Average Packet Size, Packet Length Variance, Packet Length Mean, Max Packet Length, Bwd Packet Length Std, Avg Bwd Segment Size, Label
30.022214,94.0,94,89.0,901.3333333,59.33333333,94,0.0,94.0,BENIGN
341.2316561,113.5454545,230,215.84,116439.0431,211.6078431,1525,112.3924787,113.5454545,BENIGN
54.16245405,141.0,141,72.0,2933.571429,61.71428571,141,0.0,141.0,BENIGN
354.5034742,299.6875,1418,163.2222222,125672.7132,158.8108108,1418,498.8812442,299.6875,BENIGN
123.5529576,263.0,263,180.5,15265.33333,120.3333333,263,0.0,263.0,BENIGN
40.01190299,142.0,142,97.33333333,1600.952381,83.42857143,142,0.0,142.0,BENIGN
988.7597083,1618.530612,4380,1026.782051,977645.7608,1013.78481,4380,776.4080516,1618.530612,BENIGN
18.47520861,85.0,85,95.5,341.3333333,63.66666667,85,0.0,85.0,BENIGN
946.2014947,1516.03125,4344,874.2767857,895297.2685,866.539823,4344,772.8587413,1516.03125,BENIGN
205.3959591,416.0,416,238.75,42187.5,191.0,416,0.0,416.0,BENIGN
792.3543089,737.1333333,2920,379.4193548,627825.3508,367.5625,2920,1051.596057,737.1333333,BENIGN
82.70610618,186.0,186,119.25,6840.3,95.4,186,0.0,186.0,BENIGN
416.7974842,370.6666667,1112,235.8333333,173720.1429,202.1428571,1112,642.0134993,370.6666667,BENIGN
391.519004,295.7368421,1460,161.275,153287.1305,157.3414634,1460,541.8984983,295.7368421,BENIGN
609.4379557,695.55,1430,457.7941176,371414.6218,444.7142857,1430,685.0463277,695.55,BENIGN
100.5177075,264.0,264,136.3333333,10103.80952,116.8571429,264,0.0,264.0,BENIGN
494.8857402,507.7142857,1468,305.2666667,244911.8958,286.1875,1468,662.6006123,507.7142857,BENIGN
49.12026059,126.0,156,97.0,2412.8,77.6,156,42.42640687,126.0,BENIGN
67.91759713,164.0,164,112.0,4612.8,89.6,164,0.0,164.0,BENIGN
696.9993615,424.0,2081,452.7692308,485808.1099,420.4285714,2081,830.6669609,424.0,BENIGN
552.4488321,338.4761905,1601,323.5714286,305199.7121,316.0465116,1618,519.4694042,338.4761905,BENIGN
1047.763698,1480.192308,4344,826.5416667,1097808.766,809.6734694,4344,1044.236219,1480.192308,BENIGN
53.67681064,128.0,128,86.5,2881.2,69.2,128,0.0,128.0,BENIGN
43.21779469,116.0,116,79.25,1867.777778,70.44444444,116,0.0,116.0,BENIGN
127.0143658,23.66666667,213,40.88888889,16132.64912,38.73684211,523,71.0,23.66666667,BENIGN
17.52712184,113.0,113,117.25,307.2,93.8,113,0.0,113.0,BENIGN
525.6332922,379.1,1867,262.5263158,276290.3579,249.4,1867,689.7116064,379.1,BENIGN
36.95041723,125.0,125,123.5,1365.333333,82.33333333,125,0.0,125.0,BENIGN
102.1351098,32.14285714,450,27.1,10431.58065,26.22580645,450,120.2675589,32.14285714,BENIGN
703.9970851,911.8333333,2293,392.3333333,495611.8958,367.8125,2293,953.1149808,911.8333333,BENIGN
364.7498676,317.125,1430,186.84375,133042.4659,181.1818182,1430,489.5569255,317.125,BENIGN
526.4131246,458.8,1460,351.5,277110.7778,312.4444444,1460,666.0834783,458.8,BENIGN
211.9645776,110.25,429,133.8571429,44928.98214,117.125,490,212.5188227,110.25,BENIGN
365.9052701,282.5,1430,175.372549,133886.6667,172.0,1430,488.8699009,282.5,BENIGN
1097.784973,1730.941176,2920,1046.576271,1205131.846,1029.133333,2920,900.2709337,1730.941176,BENIGN
98.72689603,223.0,223,163.5,9747.0,109.0,223,0.0,223.0,BENIGN
390.2358261,319.32,1430,215.4893617,152284.0,211.0,1430,488.1281184,319.32,BENIGN
118.3080724,265.0,265,169.25,13996.8,135.4,265,0.0,265.0,BENIGN
938.1648107,1556.081081,2920,927.2857143,880153.2121,912.796875,2920,726.063143,1556.081081,BENIGN
484.3659297,418.5882353,1410,267.3225806,234610.3538,258.96875,1410,599.7264021,418.5882353,BENIGN
54.22453319,137.0,137,97.0,2940.3,77.6,137,0.0,137.0,BENIGN
538.0606886,214.7692308,2606,173.92,289509.3046,167.2307692,2606,719.4580314,214.7692308,BENIGN
264.9468949,105.25,421,157.7142857,70196.85714,138.0,683,210.5,105.25,BENIGN
1774.906302,2320.2,5840,897.1538462,3150292.379,833.0714286,5840,2436.833027,2320.2,DDoS
491.4510739,442.952381,1524,236.4418605,241524.158,231.0681818,1524,648.3741571,442.952381,BENIGN
183.0200353,363.0,363,227.5,33496.33333,151.6666667,363,0.0,363.0,BENIGN
507.1910882,0.0,0,463.0,257242.8,370.4,926,0.0,0.0,BENIGN
108.7572658,6.0,6,101.6666667,11828.14286,87.14285714,242,0.0,6.0,BENIGN
336.2959539,248.7,1430,179.0512821,113094.9686,174.575,1430,447.2972755,248.7,BENIGN
481.2336924,519.75,1448,324.2666667,231585.8667,304.0,1448,608.1820099,519.75,BENIGN
58.18504963,146.0,180,110.0,3385.5,88.0,180,48.08326112,146.0,BENIGN
1088.494879,1458.208333,4408,863.2204724,1184821.102,856.4765625,4408,1110.048266,1458.208333,BENIGN
247.9446943,0.0,0,109.3333333,61476.57143,93.71428571,656,0.0,0.0,BENIGN
1331.117515,1657.285714,4380,832.6428571,1771873.838,777.1333333,4380,1561.969346,1657.285714,DDoS
814.6924222,949.2,2920,366.6428571,663723.7429,342.2,2920,1273.452473,949.2,BENIGN
285.0949673,153.5151515,1418,128.765625,81279.14038,126.7846154,1418,353.4856009,153.5151515,BENIGN
758.8676401,711.8333333,2703,331.4285714,575880.0952,309.3333333,2703,1131.618914,711.8333333,BENIGN
563.5753186,909.6666667,1460,377.6875,317617.1397,355.4705882,1460,658.6050916,909.6666667,BENIGN
415.6415304,369.5384615,1430,206.0,172757.8818,198.8965517,1430,580.0539652,369.5384615,BENIGN
29.57701811,97.0,97,80.75,874.8,64.6,97,0.0,97.0,BENIGN
801.0180163,871.4285714,2840,431.5333333,641629.8625,404.5625,2840,1070.328743,871.4285714,BENIGN
990.0683702,1667.791146,4290,1018.934663,980235.3776,1018.234364,4290,733.743643,1667.791146,BENIGN
96.39917012,220.0,220,143.0,9292.8,114.4,220,0.0,220.0,BENIGN
71.84242015,37.6,145,44.0,5161.333333,40.33333333,227,61.21519419,37.6,BENIGN
287.8874249,251.6842105,796,147.2142857,82879.16944,143.7906977,796,379.9252927,251.6842105,BENIGN
44.91324972,154.0,154,131.0,2017.2,104.8,154,0.0,154.0,BENIGN
9.237604307,56.0,56,68.0,85.33333333,45.33333333,56,0.0,56.0,BENIGN
773.8213808,904.2222222,2280,532.125,598799.5294,500.8235294,2280,892.0725556,904.2222222,BENIGN
42.55349574,125.0,128,99.25,1810.8,79.4,128,4.242640687,125.0,BENIGN
29.02929555,90.0,90,72.75,842.7,58.2,90,0.0,90.0,BENIGN
768.9427164,28.0,128,399.6923077,591272.9011,371.1428571,2519,55.98214001,28.0,BENIGN
1196.905193,1924.948276,4344,1065.773585,1432582.04,1055.813084,4344,987.8172361,1924.948276,BENIGN
1412.115292,1054.0,4344,1054.569231,1994069.599,1038.590909,5792,1011.967036,1054.0,BENIGN
599.6563505,611.0,1985,362.6271186,359587.7387,356.5833333,1985,720.8194709,611.0,BENIGN
667.4365467,729.2222222,2299,416.0,445471.5439,394.1052632,2299,854.942217,729.2222222,BENIGN
36.69741135,116.0,116,94.75,1346.7,75.8,116,0.0,116.0,BENIGN
679.8285852,787.6666667,1955,530.3157895,462166.9053,503.8,1955,771.4228737,787.6666667,BENIGN
597.0453919,618.0,1451,475.65,356463.2,453.0,1451,639.4447244,618.0,BENIGN
167.6925096,114.0,456,91.625,28120.77778,81.44444444,456,228.0,114.0,BENIGN
520.3951992,716.0,1460,338.7058824,270811.1634,319.8888889,1460,653.5043994,716.0,BENIGN
71.20393248,165.0,165,108.75,5070.0,87.0,165,0.0,165.0,BENIGN
551.20915,536.25,1605,322.9285714,303831.5271,311.7931034,1605,696.1761957,536.25,BENIGN
719.0986265,567.3333333,3328,295.5581395,517102.8346,288.8409091,3328,974.0078713,567.3333333,BENIGN
22.68259244,77.5,91,63.0,514.5,56.0,91,15.58845727,77.5,BENIGN
488.9379604,606.6666667,1460,265.5333333,239060.3292,248.9375,1460,681.7103979,606.6666667,BENIGN
2866.607422,13.0,20,1453.375,8217438.111,1291.888889,8760,9.899494937,13.0,BENIGN
451.9349765,392.9285714,1460,233.2413793,204245.223,225.4666667,1460,585.9660615,392.9285714,BENIGN
231.7461122,111.6666667,246,176.3684211,53706.26053,167.55,579,126.7428499,111.6666667,BENIGN
663.8992389,507.6153846,1529,358.5384615,440762.1994,345.2592593,2396,678.9377166,507.6153846,BENIGN
521.5965243,498.375,1448,376.0526316,272062.9342,357.25,1448,549.008961,498.375,BENIGN
787.2549083,729.3846154,2920,454.8571429,619770.2906,439.1724138,2920,1012.704921,729.3846154,BENIGN
40.49985303,119.0,119,69.66666667,1640.238095,59.71428571,119,0.0,119.0,BENIGN
54.65040409,156.0,156,88.66666667,2986.666667,76.0,156,0.0,156.0,BENIGN
291.9921415,174.0,696,178.7142857,85259.41071,156.375,696,348.0,174.0,BENIGN
740.6422397,1165.801887,2860,737.5823529,548550.9272,733.2690058,2860,623.9993806,1165.801887,BENIGN
741.6808205,1091.6,2280,448.9230769,550090.4396,416.8571429,2280,944.7501257,1091.6,BENIGN
3020.863308,2320.2,8760,1660.142857,9125615.125,1452.625,8760,3668.897,2320.2,DDoS
2992.233243,6.8,20,834.3571429,8953459.781,778.7333333,11595,5.006662228,6.8,BENIGN
1172.263747,1898.054545,4344,1056.94,1374202.292,1046.475248,4344,955.3575328,1898.054545,BENIGN
1897.114303,1933.5,5755,1291.888889,3599042.678,1162.7,5755,2166.985348,1933.5,DDoS
20.26573463,72.0,72,62.25,410.7,49.8,72,0.0,72.0,BENIGN
558.5799814,743.5714286,1460,349.875,312011.5956,329.2941176,1460,695.9204593,743.5714286,BENIGN
45.85302607,133.0,133,95.25,2102.5,84.66666667,133,0.0,133.0,BENIGN
17.52712184,69.0,69,62.25,307.2,49.8,69,0.0,69.0,BENIGN
77.94228634,182.0,182,138.0,6075.0,92.0,182,0.0,182.0,BENIGN
578.9372447,697.3333333,1460,376.1333333,335168.3333,364.0,1460,694.0438095,697.3333333,BENIGN
356.19096,228.5,914,212.5714286,126872.0,186.0,914,457.0,228.5,BENIGN
17.52712184,80.0,80,76.0,307.2,60.8,80,0.0,80.0,BENIGN
801.0336809,446.5,1484,435.0526316,641654.9579,413.3,2896,699.8665349,446.5,BENIGN
478.0055916,488.5714286,1460,239.8125,228489.3456,225.7058824,1460,681.4112457,488.5714286,BENIGN
2343.53798,2900.25,7300,1059.727273,5492170.265,971.4166667,7300,3563.297197,2900.25,DDoS
688.4393853,819.2580645,2177,452.3965517,473948.7873,444.7288136,2177,778.2694036,819.2580645,BENIGN
36.95041723,104.0,104,92.0,1365.333333,61.33333333,104,0.0,104.0,BENIGN
27.33943021,103.0,103,61.625,747.4444444,54.77777778,103,0.0,103.0,BENIGN
219.2193943,0.0,0,96.66666667,48057.14286,82.85714286,580,0.0,0.0,BENIGN
31.71675237,119.0,119,84.66666667,1005.952381,72.57142857,119,0.0,119.0,BENIGN
80.82903769,184.0,184,136.0,6533.333333,90.66666667,184,0.0,184.0,BENIGN
38.06010284,163.0,163,125.1666667,1448.571429,107.2857143,163,0.0,163.0,BENIGN
440.6069195,351.0,1460,264.8235294,194134.4575,250.1111111,1460,553.7189419,351.0,BENIGN
8.76356092,86.0,86,95.5,76.8,76.4,86,0.0,86.0,BENIGN
360.5830348,232.25,929,214.7142857,130020.125,187.875,929,464.5,232.25,BENIGN
497.0900209,453.2,1448,299.5555556,247098.4889,269.6,1448,659.3323896,453.2,BENIGN
48.49742261,129.0,129,109.5,2352.0,73.0,129,0.0,129.0,BENIGN
57.73502692,154.0,154,131.0,3333.333333,87.33333333,154,0.0,154.0,BENIGN
20.57182539,0.0,0,11.5,423.2,9.2,46,0.0,0.0,BENIGN
740.009969,1146.188406,2920,681.7372881,547614.7542,676.0084034,2920,641.9068165,1146.188406,BENIGN
622.5692198,243.5714286,1615,232.8571429,387592.4335,224.8275862,2732,552.683066,243.5714286,BENIGN
697.908028,790.0,2920,431.0545455,487075.6156,423.3571429,2920,814.3882893,790.0,BENIGN
26.55811238,108.0,108,116.0,705.3333333,77.33333333,108,0.0,108.0,BENIGN
409.6636289,370.4782609,1460,332.8461538,167824.2888,326.5660377,1460,468.3537775,370.4782609,BENIGN
0.0,49.0,49,73.5,0.0,49.0,49,0.0,49.0,BENIGN
102.4241183,219.0,219,133.5,10490.7,106.8,219,0.0,219.0,BENIGN
43.44191524,124.0,137,97.25,1887.2,77.8,137,18.38477631,124.0,BENIGN
292.0803044,169.0,928,133.9117647,85310.9042,130.0857143,928,362.8031606,169.0,BENIGN
956.038347,1164.755319,4290,674.9702381,914009.3209,670.9763314,4290,1031.455915,1164.755319,BENIGN
26.83840532,86.0,86,70.75,720.3,56.6,86,0.0,86.0,BENIGN
401.3759116,264.6956522,1761,150.1020408,161102.6224,147.1,1761,560.1843394,264.6956522,BENIGN
557.033841,0.0,0,508.5,310286.7,406.8,1017,0.0,0.0,BENIGN
42.69074841,148.0,148,115.875,1822.5,103.0,148,0.0,148.0,BENIGN
519.9483941,249.0416667,1981,224.375,270346.3325,219.7959184,1984,543.9329785,249.0416667,BENIGN
510.0436353,581.2,1460,301.7727273,260144.5099,288.6521739,1460,677.8127896,581.2,BENIGN
49.07477288,135.0,135,117.5,2408.333333,78.33333333,135,0.0,135.0,BENIGN
123.5529576,264.0,264,182.0,15265.33333,121.3333333,264,0.0,264.0,BENIGN
230.8964363,140.25,746,103.8,53313.16429,100.9166667,746,300.5398476,140.25,BENIGN
1142.869893,1749.505376,4344,1002.329268,1306151.593,996.2545455,4344,1003.357122,1749.505376,BENIGN
20.26573463,81.0,81,73.5,410.7,58.8,81,0.0,81.0,BENIGN
73.32348419,176.0,176,137.0,5376.333333,91.33333333,176,0.0,176.0,BENIGN
30.67246322,97.0,97,79.25,940.8,63.4,97,0.0,97.0,BENIGN
1141.675324,1687.190476,4380,1011.495968,1303422.545,1007.433735,4380,1035.901231,1687.190476,BENIGN
230.8023273,129.75,519,142.2857143,53269.71429,124.5,519,259.5,129.75,BENIGN
54.84827557,138.0,138,112.0,3008.333333,74.66666667,138,0.0,138.0,BENIGN
254.9941176,223.0,663,137.7777778,65022.0,124.0,663,381.0629869,223.0,BENIGN
444.2877339,474.4444444,1460,251.9,197391.5905,239.9047619,1460,612.5341034,474.4444444,BENIGN
76.43985618,17.71428571,242,23.16666667,5843.051613,22.41935484,363,64.57366523,17.71428571,BENIGN
375.3852743,279.8823529,1430,204.875,140914.1042,198.6666667,1430,480.8938139,279.8823529,BENIGN
511.4283503,645.7142857,1430,299.0,261558.9575,282.3888889,1430,693.1067052,645.7142857,BENIGN
25.40341184,86.0,86,85.0,645.3333333,56.66666667,86,0.0,86.0,BENIGN
562.5271617,250.6190476,1448,208.4651163,316436.8076,203.7272727,2896,525.5101784,250.6190476,BENIGN
1125.561022,1676.038462,4344,952.0425532,1266887.615,932.2083333,4344,1051.167598,1676.038462,BENIGN
70.10848736,162.0,162,106.5,4915.2,85.2,162,0.0,162.0,BENIGN
504.7212621,621.0,1460,293.0,254743.5524,273.4666667,1460,681.0753262,621.0,BENIGN
515.4697957,506.7777778,1460,367.5,265709.1103,345.8823529,1460,609.0065225,506.7777778,BENIGN
704.3724453,440.5,1921,353.03125,496140.5417,342.3333333,1932,779.761673,440.5,BENIGN
786.1784043,1058.8,2920,565.2531646,618076.4834,558.1875,2920,850.7747661,1058.8,BENIGN
2131.87096,8.666666667,20,1292.555556,4544873.789,1163.3,5755,10.26320288,8.666666667,BENIGN
494.1626951,297.0,1770,185.8333333,244196.7692,171.5384615,1770,721.6256647,297.0,BENIGN
99.48102173,52.77777778,438,29.72222222,9896.473684,28.15789474,438,144.8152079,52.77777778,BENIGN
28.30110212,95.0,95,62.5,800.952381,53.57142857,95,0.0,95.0,BENIGN
762.4956562,904.0434783,2920,539.1428571,581399.6257,526.6046512,2920,878.0207327,904.0434783,BENIGN
708.6638294,962.962963,2389,523.8846154,502204.4231,514.0,2389,756.2626976,962.962963,BENIGN
20.60652294,35.0,46,30.09090909,424.6287879,27.58333333,46,17.4642492,35.0,BENIGN
2020.786334,6.25,20,1029.071429,4083577.41,960.4666667,5840,6.181770435,6.25,BENIGN
56.00297611,150.0,150,128.0,3136.333333,85.33333333,150,0.0,150.0,BENIGN
701.5548415,937.22,2860,579.6626506,492179.1956,572.7619048,2860,704.6295391,937.22,BENIGN
81.40638796,191.0,191,145.5,6627.0,97.0,191,0.0,191.0,BENIGN
19.71801207,65.0,65,54.25,388.8,43.4,65,0.0,65.0,BENIGN
29.51459149,111.0,111,89.875,871.1111111,79.88888889,111,0.0,111.0,BENIGN
1006.965845,1288.047619,4380,751.025,1013980.213,741.7530864,4380,1076.073462,1288.047619,BENIGN
77.42829167,27.88888889,251,27.27777778,5995.140351,25.84210526,251,83.66666667,27.88888889,BENIGN
137.6019103,327.0,327,146.5,18934.28571,125.5714286,327,0.0,327.0,BENIGN
47.10413995,117.0,117,81.75,2218.8,65.4,117,0.0,117.0,BENIGN
1468.855269,1657.285714,4380,1162.7,2157535.8,1057.0,4380,1561.969346,1657.285714,DDoS
617.9528999,45.52941176,393,227.5882353,381865.7866,221.0857143,2896,127.4436727,45.52941176,BENIGN
36.95041723,102.0,102,89.0,1365.333333,59.33333333,102,0.0,102.0,BENIGN
15.33623161,72.0,72,76.0,235.2,60.8,72,0.0,72.0,BENIGN
32.69265244,110.0,110,72.5,1068.809524,62.14285714,110,0.0,110.0,BENIGN
7.807200584,56.0,56,52.0,60.95238095,44.57142857,56,0.0,56.0,BENIGN
511.346895,644.7142857,1430,298.2352941,261475.6471,281.6666667,1430,693.433658,644.7142857,BENIGN
340.0777222,568.5714286,796,308.25,115652.8571,293.5714286,796,388.408229,568.5714286,BENIGN
511.9898875,394.2307692,1722,248.4347826,262133.6449,238.0833333,1722,663.7040196,394.2307692,BENIGN
306.5110324,435.75,732,282.0,93949.01299,269.1818182,732,358.3122142,435.75,BENIGN
513.4717545,589.8333333,1727,255.6875,263653.2426,240.6470588,1727,779.6223231,589.8333333,BENIGN
3.0,0.0,0,2.0,9.0,1.5,6,0.0,0.0,BENIGN
783.1387121,398.0,1460,460.7272727,613306.2424,422.3333333,2270,661.4320323,398.0,BENIGN
498.3179714,523.6666667,1460,323.7058824,248320.8007,305.7222222,1460,631.0408069,523.6666667,BENIGN
46.7653718,148.0,148,141.0,2187.0,94.0,148,0.0,148.0,BENIGN
804.1855689,1039.333333,2920,452.0666667,646714.4292,423.8125,2920,1096.722876,1039.333333,BENIGN
429.0448819,254.6470588,2225,139.7297297,184079.5107,136.0526316,2225,622.2576779,254.6470588,BENIGN
15.61440117,65.0,65,49.16666667,243.8095238,42.14285714,65,0.0,65.0,BENIGN
7.807200584,48.0,48,42.66666667,60.95238095,36.57142857,48,0.0,48.0,BENIGN
79.37253933,214.0,214,83.25,6300.0,74.0,214,0.0,214.0,BENIGN
289.19877,74.0,296,157.4285714,83635.92857,137.75,806,148.0,74.0,BENIGN
703.6744039,755.4,2920,350.625,495157.6667,336.6,2920,992.9752375,755.4,BENIGN
61.34492644,142.0,142,93.5,3763.2,74.8,142,0.0,142.0,BENIGN
301.8944943,174.0,696,185.7142857,91140.28571,162.5,696,348.0,174.0,BENIGN
720.89641,825.5,2324,464.9411765,519691.634,439.1111111,2324,913.5134685,825.5,BENIGN
546.7887983,455.75,2058,254.8333333,298977.99,244.64,2058,744.1705725,455.75,BENIGN
1013.65068,1368.038961,4230,771.5815603,1027487.701,766.1478873,4230,1039.909997,1368.038961,BENIGN
702.0727757,839.1818182,2751,387.8846154,492906.1823,373.5185185,2751,927.7635279,839.1818182,BENIGN
743.6953934,551.5714286,2920,340.1428571,553082.8381,317.4666667,2920,1061.089512,551.5714286,BENIGN
506.4746315,582.6666667,1460,276.2857143,256516.5524,257.8666667,1460,706.8515167,582.6666667,BENIGN
792.6742711,569.5,2266,387.1428571,628332.5,338.75,2266,1131.003537,569.5,BENIGN
1763.75137,7.0,20,778.3333333,3110818.896,729.6875,5840,5.656854249,7.0,BENIGN
106.2581762,224.0,224,134.5,11290.8,107.6,224,0.0,224.0,BENIGN
675.5875363,1041.974359,1418,628.4848485,456418.5192,619.1044776,1418,592.3604205,1041.974359,BENIGN
399.1982469,376.3404255,1460,375.3684211,159359.2404,371.4583333,1460,392.285681,376.3404255,BENIGN
509.5318011,229.125,2916,144.0285714,259622.6563,140.0277778,2916,728.73771,229.125,BENIGN
59.46707773,164.0,164,143.0,3536.333333,95.33333333,164,0.0,164.0,BENIGN
180.4558717,45.44444444,409,61.33333333,32564.32164,58.10526316,695,136.3333333,45.44444444,BENIGN
54.2709253,143.0,143,120.5,2945.333333,80.33333333,143,0.0,143.0,BENIGN
527.8582269,591.8,1460,293.75,278634.3077,271.1538462,1460,773.1728138,591.8,BENIGN
1786.171399,2320.2,4380,1059.181818,3190408.265,970.9166667,4380,2207.341206,2320.2,DDoS
284.2130216,192.5217391,317,292.1041667,80777.04167,286.1428571,716,156.745848,192.5217391,BENIGN
630.4662512,645.5454545,1955,426.826087,397487.6938,409.0416667,1955,758.9841057,645.5454545,BENIGN
62.35382907,150.0,150,117.0,3888.0,78.0,150,0.0,150.0,BENIGN
49.56801532,43.16666667,80,51.72727273,2456.988142,49.47826087,183,30.5965932,43.16666667,BENIGN
338.0506953,227.1111111,1460,129.5263158,114278.2726,126.2051282,1460,474.4440572,227.1111111,BENIGN
525.6632119,518.6111111,1460,333.5,276321.8123,324.4864865,1460,611.1405094,518.6111111,BENIGN
1034.043326,1635.383117,4380,963.5437262,1069245.601,959.8939394,4380,856.3505116,1635.383117,BENIGN
318.3344771,217.75,859,186.7142857,101336.8393,163.375,859,427.5093566,217.75,BENIGN
38.06010284,118.0,118,72.66666667,1448.571429,62.28571429,118,0.0,118.0,BENIGN
548.0286657,431.25,1460,297.3157895,300335.4184,282.45,1809,595.9119662,431.25,BENIGN
20.02775851,72.0,72,57.25,401.1111111,50.88888889,72,0.0,72.0,BENIGN
174.7525117,66.13333333,826,61.94117647,30538.44034,60.17142857,826,214.1941265,66.13333333,BENIGN
0.0,0.0,0,115.5,0.0,77.0,77,0.0,0.0,BENIGN
616.4632759,835.6666667,1860,335.4375,380026.9706,315.7058824,1860,840.183234,835.6666667,BENIGN
982.1141167,901.8235294,4380,449.1111111,964548.1381,436.972973,4380,1319.023798,901.8235294,BENIGN
357.3781261,229.25,917,213.2857143,127719.125,186.625,917,458.5,229.25,BENIGN
646.3126179,1430.0,1430,902.5,417720.0,722.0,1430,0.0,1430.0,BENIGN
254.3700903,0.0,0,112.1666667,64704.14286,96.14285714,673,0.0,0.0,BENIGN
768.51026,780.9166667,2820,515.1363636,590608.0198,492.7391304,2820,948.5995858,780.9166667,BENIGN
24.09979253,79.0,79,65.75,580.8,52.6,79,0.0,79.0,BENIGN
44.45597073,127.0,127,113.5,1976.333333,75.66666667,127,0.0,127.0,BENIGN
3091.095642,2900.25,8675,1661.0,9554872.268,1453.375,8675,4088.041942,2900.25,DDoS
358.8959459,143.5,287,237.0,128806.3,197.5,892,202.9396462,143.5,BENIGN
257.3573114,105.25,421,154.0,66232.78571,134.75,657,210.5,105.25,BENIGN
501.2281541,533.7142857,1460,284.8666667,251229.6625,267.0625,1460,683.9080626,533.7142857,BENIGN
479.9852993,459.4615385,1460,244.1851852,230385.8876,235.4642857,1460,642.2915505,459.4615385,BENIGN
8.76356092,90.0,90,100.5,76.8,80.4,90,0.0,90.0,BENIGN
575.2596292,310.4285714,1987,279.3333333,330923.641,257.8461538,1987,740.8829996,310.4285714,BENIGN
241.1079634,62.85714286,208,126.0,58133.05,118.125,720,99.17564985,62.85714286,BENIGN
390.9841307,177.9,1767,112.25,152868.5905,106.9047619,1767,558.3583974,177.9,BENIGN
3097.25274,2901.75,11595,898.0769231,9592974.533,833.9285714,11595,5795.50069,2901.75,DDoS
675.183615,486.3571429,1867,441.1481481,455872.914,425.3928571,1882,685.8080699,486.3571429,BENIGN
98.72689603,211.0,211,145.5,9747.0,97.0,211,0.0,211.0,BENIGN
1196.576799,1752.855556,4380,997.7321429,1431796.036,991.8284024,4380,1156.620383,1752.855556,BENIGN
898.5072098,1392.242424,2896,799.95,807315.206,786.8360656,2896,809.2881915,1392.242424,BENIGN
517.2228886,636.6,1460,273.3846154,267519.5165,253.8571429,1460,758.383676,636.6,BENIGN
80.82903769,191.0,191,146.5,6533.333333,97.66666667,191,0.0,191.0,BENIGN
452.5409548,395.0,1460,265.2222222,204793.3158,251.2631579,1460,581.1085192,395.0,BENIGN
984.1896988,1217.052632,2920,645.6438356,968629.3632,636.9189189,2920,1093.758977,1217.052632,BENIGN
820.8542353,944.1176471,2920,498.2058824,673801.6756,483.9714286,2920,994.141142,944.1176471,BENIGN
94.66230708,223.0,223,98.5,8960.952381,84.42857143,223,0.0,223.0,BENIGN
18.47520861,122.0,122,151.0,341.3333333,100.6666667,122,0.0,122.0,BENIGN
45.033321,167.0,167,172.5,2028.0,115.0,167,0.0,167.0,BENIGN
599.2932787,661.3333333,1950,392.3389831,359152.4339,385.8,1950,695.5894832,661.3333333,BENIGN
8.432740427,47.0,47,42.875,71.11111111,38.11111111,47,0.0,47.0,BENIGN
692.2596391,883.3793103,2820,477.4285714,479223.4079,469.0526316,2820,769.9604078,883.3793103,BENIGN
27.21344206,6.0,6,19.0,740.5714286,16.28571429,78,0.0,6.0,BENIGN
133.2192465,57.33333333,341,72.9375,17747.36765,68.64705882,453,115.7097662,57.33333333,BENIGN
880.3667537,1016.3,3073,688.0,775045.6211,653.6,3073,1009.306258,1016.3,BENIGN
55.42562584,150.0,150,129.0,3072.0,86.0,150,0.0,150.0,BENIGN
61.7764788,153.0,153,122.5,3816.333333,81.66666667,153,0.0,153.0,BENIGN
420.9928318,386.5454545,1460,264.8636364,177234.9644,253.3478261,1460,552.0006094,386.5454545,BENIGN
555.1255447,384.0769231,1761,255.7692308,308164.3704,246.2962963,1761,708.7641194,384.0769231,BENIGN
1861.340239,6.888888889,20,730.0625,3464587.485,687.1176471,7300,5.30199124,6.888888889,BENIGN
16.16580754,66.0,66,71.0,261.3333333,47.33333333,66,0.0,66.0,BENIGN
71.01408311,172.0,172,135.0,5043.0,90.0,172,0.0,172.0,BENIGN
625.0868077,511.52,2176,371.5185185,390733.5172,364.7636364,2176,721.2379473,511.52,BENIGN
458.3878346,430.8571429,1460,238.7586207,210119.4069,230.8,1460,606.4244334,430.8571429,BENIGN
1680.214254,1933.5,5840,896.6923077,2823119.94,832.6428571,5840,2189.772933,1933.5,DDoS
488.0757829,400.25,1460,238.3333333,238217.9699,230.6451613,1460,634.6319143,400.25,BENIGN
474.9319625,330.8965517,2836,200.1785714,225560.369,196.6666667,2836,636.1560537,330.8965517,BENIGN
540.1557553,466.25,2348,267.28,291768.24,257.0,2348,744.0034366,466.25,BENIGN
32.31563089,109.0,109,92.0,1044.3,73.6,109,0.0,109.0,BENIGN
31.75426481,99.0,99,93.5,1008.333333,62.33333333,99,0.0,99.0,BENIGN
446.029251,376.625,1460,219.0322581,198942.0927,212.1875,1460,585.2948972,376.625,BENIGN
1676.323028,6.888888889,20,778.3333333,2810058.896,729.6875,5840,5.30199124,6.888888889,BENIGN
38.10511777,130.0,130,129.0,1452.0,86.0,130,0.0,130.0,BENIGN
379.7627948,357.7333333,1430,204.15625,144219.7803,197.969697,1430,511.224366,357.7333333,BENIGN
18.47520861,90.0,90,103.0,341.3333333,68.66666667,90,0.0,90.0,BENIGN
